id,actval,predval
4030001_macro,4.025418,3.4990914
1507386_macro,3.887387,3.1624355
4112655_macro,4.735850999999999,3.688608
4064878_macro,2.335476,2.8761244
7212267_macro,1.6217640000000002,2.1318688
7112240_macro,3.87042,2.9429336
4024783_macro,2.918255,2.3109732
2220159_macro,2.728221,2.2321134
4021746_macro,2.966374,2.9717302
2207690_macro,2.8910720000000003,2.3094144
2017829_macro,3.161131,3.3211315
4501918_macro,4.48456,3.52521
7223964_macro,2.686665,3.3251047
7001750_macro,3.126945,2.76224
2217845_macro,3.259993,2.4207568
2201025_macro,3.530339,2.881022
7207462_macro,2.648836,2.3705113
4073113_macro,1.436385,3.3031278
7114069_macro,2.404764,3.0294247
1505621_macro,1.390108,4.0802402
7208076_macro,5.937322,3.9227722
7152284_macro,3.3623340000000006,3.2168427
2207033_macro,5.318407,3.211728
2300229_macro,3.5854440000000003,3.4625542
4024467_macro,2.969175,2.4999588
5000191_macro,5.491898,5.632819
4024209_macro,1.602121,2.0438638
4102803_macro,4.544323,3.8915024
2213054_macro,1.813375,1.949564
7153207_macro,3.726738,3.4911616
4101736_macro,2.209216,2.9548428
4077326_macro,2.552578,2.1501205
7200294_macro,3.007068,2.5604415
4070675_macro,1.6841599999999999,2.535841
2206688_macro,3.3164910000000005,2.520142
2207080_macro,3.788775,2.5460916
8102020_macro,2.662158,3.0866077
2216650_macro,2.9962860000000004,4.7144485
7054718_macro,3.884211,2.9386144
4508220_macro,3.254208,3.8604941
4062529_macro,2.706073,2.4770346
7215125_macro,1.858021,1.7072617
1508847_macro,2.242193,2.0642421
7151255_macro,4.179953,3.7467902
4000324_macro,1.513456,2.212213
4031487_macro,2.788288,2.5542614
2229818_macro,3.514599,4.2678804
7111389_macro,3.331478,2.3837643
4512561_macro,2.699261,2.3889651
8102084_macro,3.016384,2.4606926
4504097_macro,3.454782,3.2516806
4030408_macro,2.492271,2.7152963
2227613_macro,2.67706,3.1549218
7153625_macro,2.828046,2.6320882
4082946_macro,3.294651,2.3668928
2218222_macro,2.71074,3.3164217
7103466_macro,4.31608,3.6422033
2236758_macro,2.23246,2.5561097
2214486_macro,5.164517,3.4132633
4027065_macro,2.123717,2.9143896
7100647_macro,2.199115,2.697153
4505867_macro,2.833985,2.9165697
2219120_macro,3.416504,3.481598
1507057_macro,2.803612,3.9178662
4026535_macro,2.638199,3.2985902
1506533_macro,2.709682,2.8578355
7102533_macro,2.957145,1.9823587
2213936_macro,4.150046,2.3448277
2014105_macro,3.638819,3.4518828
4504826_macro,1.6420130000000002,2.7245913
2006823_macro,1.967824,3.0028977
4021759_macro,2.724843,2.8889031
3500026_macro,4.318952,3.2376275
4078828_macro,4.588478,2.7969036
4028278_macro,1.577235,2.2387028
7152359_macro,2.410562,3.391917
4513345_macro,2.327819,2.87767
4027394_macro,2.566505,2.301783
2203920_macro,3.266499,2.3062165
4116152_macro,5.385972,5.184785
7100492_macro,3.3268819999999995,2.8836823
2012421_macro,2.286031,2.388844
1520153_macro,2.491042,2.1673007
2222103_macro,5.317375,4.900384
2014220_macro,2.681985,2.3565917
7151099_macro,1.263274,1.964152
2012807_macro,2.975407,3.7291965
2210060_macro,2.249531,2.4965215
7054722_macro,3.985023,3.3112538
4117654_macro,3.10754,3.395367
4020991_macro,1.650696,2.3414373
2238749_macro,3.083514,3.1715584
2015963_macro,3.3307840000000004,2.222814
2002007_macro,3.043237,2.7710524
1543661_macro,2.703522,2.4397788
1100666_macro,2.67634,2.5035954
1508500_macro,3.473642,2.5572734
1516099_macro,3.2623830000000003,3.0049253
2215642_macro,2.4803740000000003,2.0832205
4081467_macro,2.050281,2.4708421
1511968_macro,3.098251,3.0449047
2201284_macro,1.969517,2.4668589
4029344_macro,2.634546,3.0580263
1513767_macro,3.571109,2.7229395
4025765_macro,3.3664380000000005,3.7210505
7008343_macro,4.713678,3.19531
4320069_macro,0.754731,2.618332
4030995_macro,2.81226,2.6789804
2236444_macro,5.2187540000000014,4.1868157
7206434_macro,2.89783,2.5013556
4507014_macro,2.561777,3.489033
2234994_macro,3.965442,2.6082654
1502522_macro,2.353243,2.9233332
7115705_macro,2.924966,2.7161949
7151830_macro,3.203157,2.895465
1505254_macro,4.036857,3.1108508
4071222_macro,2.592551,2.7460382
4111525_macro,2.438975,3.3469129
4505817_macro,2.246893,2.5971768
4071000_macro,2.721025,2.301653
2009680_macro,2.39242,3.2947285
2202134_macro,5.381188,2.3435168
2225878_macro,3.85654,3.067023
7150819_macro,4.35805,3.5134726
2311080_macro,4.143878,3.7620335
2219650_macro,2.803008,2.1779203
4342117_macro,2.44318,2.4123693
2235480_macro,1.5460379999999998,2.8385296
7152459_macro,4.181399,3.8844278
4028729_macro,2.516229,2.1788852
2234540_macro,2.56928,2.1319149
4503641_macro,1.687887,2.34896
1518517_macro,2.466654,3.0908527
7152906_macro,2.958417,3.1042356
4510568_macro,2.009964,3.1506233
1507431_macro,3.3725119999999995,3.1244683
7152949_macro,0.660411,2.2908304
2018627_macro,3.505707,2.7673442
2105024_macro,3.169634,3.1744843
8101118_macro,3.333496,2.3960695
2011795_macro,2.127781,2.3619359
1502025_macro,1.972714,2.5066314
2209420_macro,2.2655990000000004,3.3462176
2203590_macro,2.35542,2.352849
2004081_macro,4.049182,3.0775385
4102501_macro,3.022973,3.055575
2100667_macro,4.703429,4.955052
7112234_macro,2.418557,2.5007281
2234403_macro,2.699982,2.860137
1506648_macro,4.479155,3.3085146
7153879_macro,3.960066,4.0590954
4342845_macro,1.796186,2.271078
4024231_macro,2.5972,2.882708
2200997_macro,2.772104,2.7313817
2002050_macro,4.2400400000000005,3.4372852
7117265_macro,3.909199,3.7657962
7154016_macro,2.388602,2.7475789
4501793_macro,3.373742,2.6236088
4502399_macro,2.069341,2.5687208
2203020_macro,1.900754,2.3125687
2102187_macro,1.439056,2.660078
7204424_macro,4.0409690000000005,3.2817848
2216737_macro,3.200429,2.5971746
4025574_macro,4.2358340000000005,3.4100003
7152403_macro,2.382111,2.5529816
4022680_macro,2.494813,2.9974046
1008776_macro,5.148021,5.1005077
2231082_macro,3.237906,2.489508
4026178_macro,3.084943,2.5775893
7112961_macro,1.7267069999999998,2.314227
2216868_macro,2.924447,2.7779775
4110307_macro,3.524664,3.3638701
2203937_macro,3.344302,3.8536534
2101042_macro,1.923296,2.6148977
2212288_macro,4.44487,4.024377
2005061_macro,3.909281,3.9829514
2100604_macro,3.118322,3.5302694
2013627_macro,3.79091,2.5960374
4020845_macro,3.842962,2.4251485
2009125_macro,4.295614,2.624453
2228545_macro,2.751313,2.699563
2101269_macro,2.407551,3.2334206
7214434_macro,3.643759,3.7237523
7226482_macro,3.884838,2.7926042
4064894_macro,1.629053,2.5638065
4105419_macro,2.968771,2.5921462
1516813_macro,3.645793,3.4580214
7216305_macro,3.161846,2.7701159
2003561_macro,3.0434339999999995,2.7348022
7153454_macro,4.06809,3.3606443
1502527_macro,2.832077,3.074234
2204886_macro,3.25653,3.2082891
4020464_macro,3.620006,2.4306812
2229173_macro,3.804355,2.5467112
7117935_macro,1.791607,2.3645134
1506103_macro,2.585911,2.8553586
1520595_macro,3.698892,3.83275
2202112_macro,3.450288,3.2453923
2016642_macro,2.540289,2.8309598
2100150_macro,3.720533,3.134774
2213508_macro,5.029724,2.3590643
4112696_macro,2.378298,2.8122191
4023373_macro,2.536441,2.2926037
2007310_macro,4.9701830000000005,2.8973393
2237996_macro,3.124178,3.2788205
4505089_macro,3.995112,3.6382122
2223331_macro,2.386809,3.1727533
4020084_macro,0.16638799999999998,1.9110351
1512073_macro,2.42213,2.1923127
2211267_macro,2.87971,2.6803098
2220789_macro,3.153265,3.082428
7151287_macro,2.980683,2.65069
4072244_macro,2.1880490000000004,2.129862
4027078_macro,2.520938,2.615118
4503825_macro,1.457179,2.2195108
7154269_macro,2.859248,2.2106345
4022978_macro,2.6134310000000003,2.3071377
7152099_macro,2.951307,2.924123
1518454_macro,3.3295640000000004,3.4413712
1505340_macro,4.520034,3.5120645
1512081_macro,2.970898,2.2976089
7153981_macro,2.853238,3.261867
7153554_macro,4.228399,3.5109181
2239128_macro,2.5025540000000004,2.364615
4316471_macro,3.318227,3.1964371
7154493_macro,5.7658010000000015,3.824001
1507385_macro,2.866282,2.595849
4027596_macro,2.320286,2.5640113
2223916_macro,2.982007,2.4403222
2201072_macro,2.5360560000000003,2.302732
1514286_macro,2.757896,2.8247128
4324444_macro,3.3567280000000004,2.5289586
2104169_macro,5.158362,2.9116225
7153969_macro,3.097776,2.9245138
2010821_macro,2.598423,2.200879
7209247_macro,5.112726,3.8295743
7226228_macro,2.201235,1.7320383
4028440_macro,2.704875,2.8136852
4021111_macro,3.852723,2.2246764
1503670_macro,2.025197,2.3218398
2200273_macro,2.54439,2.3030932
4101509_macro,3.357497,2.3579855
2013457_macro,2.578952,2.5088944
4501204_macro,1.929726,1.8387263
4080421_macro,3.987268,3.3979888
7150514_macro,0.8661050000000001,2.4209456
2212493_macro,2.561291,1.9277787
2241460_macro,4.04752,4.0255256
4082164_macro,3.718629,3.431322
7153549_macro,4.309431,3.393365
4105893_macro,3.153258,2.8257544
4024131_macro,2.606409,2.57681
1504473_macro,3.553834,3.564447
2220355_macro,2.935846,2.444775
4504831_macro,5.202388,3.7677348
1506231_macro,2.647969,3.4945724
2006750_macro,2.93959,3.5006013
2227312_macro,2.112415,2.4131327
7205284_macro,2.231742,2.544808
4070023_macro,2.1892970000000003,2.1659737
4022660_macro,3.349752,3.8276048
4313586_macro,4.310385,3.2697487
2003371_macro,4.14959,3.6026692
2012015_macro,0.7137859999999999,2.7339306
7217020_macro,2.538273,2.8816662
2018170_macro,2.8189450000000003,3.6258488
7053501_macro,2.047721,2.4075065
4507670_macro,2.937873,2.5383425
4028512_macro,2.493313,3.7535796
2205709_macro,2.781929,3.2140694
2017637_macro,2.951098,4.2909184
2232145_macro,1.769309,2.7521462
2013975_macro,2.560121,2.7760527
2215899_macro,2.598416,2.4385567
2209238_macro,5.549683,4.0050716
4339567_macro,2.697353,2.127284
1518439_macro,5.6482730000000005,5.3582716
4069619_macro,2.67096,2.794848
2218832_macro,2.546559,2.3266346
2237462_macro,1.842445,2.548972
8100528_macro,1.248226,2.241127
8102191_macro,2.4744710000000003,2.9289188
4026096_macro,1.969439,2.5848053
2209509_macro,3.257606,3.520597
2008572_macro,3.912042,3.0029347
2014284_macro,3.995864,3.1513278
2012002_macro,3.656506,3.7195191
4061028_macro,3.568174,2.4556985
2218498_macro,3.1386930000000004,2.5318356
1534665_macro,4.0564269999999985,3.2581668
1512226_macro,3.732234,3.4378295
7204337_macro,0.903687,1.9444934
2235699_macro,3.33787,2.366857
4022722_macro,3.758251,3.678689
7151226_macro,3.0076979999999995,2.7636461
4021210_macro,3.614176,4.0396748
4509407_macro,0.571483,2.8715465
1518495_macro,3.0086130000000004,3.0251832
2227554_macro,4.083213,3.0699368
1515000_macro,1.5549389999999998,2.5237193
2003407_macro,3.902623,2.719893
7000429_macro,2.199878,2.3376184
4506074_macro,3.0400720000000003,2.0410762
2213063_macro,2.385325,2.1981263
1502201_macro,4.385033,3.4824064
1542632_macro,2.841671,3.084295
4027887_macro,2.4861150000000003,3.0544121
7224981_macro,3.079691,3.4809291
2211057_macro,3.64764,3.9312706
2200756_macro,2.558646,2.3749137
1519100_macro,3.5833169999999996,4.1792774
1516081_macro,1.075819,2.153843
2300230_macro,3.636516,3.4776227
8100605_macro,1.213268,2.138729
4025699_macro,2.73539,2.5158744
7151698_macro,3.034049,2.6485896
4029280_macro,3.2958240000000005,3.5553334
2101374_macro,3.998566,3.7770522
7111221_macro,4.075769,2.625339
4020222_macro,2.7390480000000004,2.2680802
1503447_macro,2.7758580000000004,3.417666
2009304_macro,2.905035,3.2976089
4500590_macro,3.3124230000000003,2.2758524
4063240_macro,1.7957250000000002,2.8192747
2220032_macro,2.674574,2.4514883
2224643_macro,3.873056,4.4748116
2239199_macro,2.134827,2.2447534
7203483_macro,2.395662,2.90835
1508165_macro,3.161662,3.4079776
2238049_macro,2.808266,3.0817013
8101156_macro,4.64586,3.7000947
2105588_macro,3.076743,3.2885792
4025685_macro,4.040796,4.048618
4027293_macro,2.598826,1.5072855
2213704_macro,2.891789,2.528144
2001543_macro,4.285936,3.2447767
2218382_macro,2.421946,2.6015673
1503281_macro,1.7377699999999998,2.8278942
1503931_macro,2.0112430000000003,3.4467711
4062758_macro,4.1254800000000005,3.3804667
2204931_macro,1.952164,2.406795
2229434_macro,2.706538,3.7112863
1503112_macro,1.747324,2.0993404
2204793_macro,2.680544,3.4719539
1515317_macro,3.5453339999999995,2.765778
2105613_macro,3.2597970000000003,3.2932262
2201045_macro,3.300324,3.267767
1506560_macro,2.2899070000000004,2.3951745
4027276_macro,3.1659200000000003,2.5951471
2105620_macro,2.165817,2.3188252
2208183_macro,2.836659,3.6165457
4115180_macro,2.404266,2.7417269
2223904_macro,2.58486,3.1495926
4508646_macro,2.817889,2.6167402
2220649_macro,2.459554,2.668667
4026262_macro,4.691918,2.0435743
2012248_macro,1.382217,2.206339
2211997_macro,2.330791,2.6256056
2001987_macro,2.642466,3.1337364
2221234_macro,5.650695,4.1642933
4061652_macro,3.140832,2.9306326
4020798_macro,3.686979,3.3658803
7054186_macro,0.5627989999999999,2.3933277
2201222_macro,2.956507,3.2723718
7219105_macro,5.286956,5.32677
2229600_macro,2.784543,3.0213385
4020778_macro,3.047085,3.3955984
7150078_macro,1.7257360000000002,2.4009814
1520636_macro,2.814226,2.7885618
4031958_macro,3.444433,3.3091419
2105100_macro,5.261211,4.8705463
2013888_macro,4.335769,3.623575
1516634_macro,4.158562,3.4958775
2014136_macro,2.863485,2.8844757
4500369_macro,3.523403,2.0364833
1508743_macro,5.370182,3.5672166
2211885_macro,2.23073,3.4893973
7217457_macro,2.57745,2.9696736
4029295_macro,3.661724,3.6883135
7153561_macro,2.918282,3.2145665
4031080_macro,2.909721,3.8402097
2226415_macro,4.1840769999999985,4.803211
4501703_macro,4.163819,4.802822
2300012_macro,2.50096,2.239161
4062455_macro,2.7594450000000004,2.6101012
2205281_macro,3.544267,3.2195058
2224426_macro,0.4318810000000001,2.6574411
4065050_macro,2.330731,2.7411065
7210949_macro,4.573337,2.9223936
8102871_macro,2.821006,2.0984852
4029298_macro,4.086565,2.5947032
4118866_macro,2.219093,3.1819458
1506736_macro,5.184248,3.8423336
2012239_macro,2.483107,3.710774
7009773_macro,1.6662869999999999,2.75491
4022909_macro,3.188482,3.2639618
1508968_macro,2.570447,2.9665227
7214271_macro,3.399213,2.5542154
2214647_macro,5.451707,4.293062
2217140_macro,1.7548580000000005,2.5516493
7219790_macro,2.521472,2.272568
7215817_macro,1.457496,3.1486917
7219800_macro,2.6489580000000004,2.098896
8101681_macro,3.918106,2.4660072
4075364_macro,1.71989,2.402576
2000634_macro,2.8869,2.6359696
2310127_macro,3.443051,3.4762068
4028550_macro,5.1885340000000015,4.1818132
4301453_macro,4.084052,3.2040272
2229630_macro,3.010393,3.3428361
4024150_macro,3.191801,2.4009259
7027128_macro,3.44467,2.5194502
1506012_macro,2.686572,3.2430587
7154414_macro,2.565877,2.2642465
1502277_macro,1.732232,2.847362
1543259_macro,2.512227,2.895493
2223031_macro,2.718589,1.9836113
4024515_macro,3.478362,2.1675699
4082336_macro,2.828035,2.8582318
4024122_macro,1.954544,2.5966878
7151369_macro,2.764349,2.6621532
1504584_macro,4.03221,3.609002
4072691_macro,5.04809,2.5783958
7051605_macro,3.213082,2.7971277
2310116_macro,3.419186,3.419104
2236792_macro,2.325926,2.5221531
9000827_macro,3.621425,3.0149138
1542411_macro,2.5303400000000003,3.555181
1543130_macro,1.585287,2.619198
1514352_macro,3.1958460000000004,3.976582
1543347_macro,3.740967,4.671921
7214119_macro,2.688778,3.1611762
1505241_macro,2.185075,3.238818
4075004_macro,2.124898,2.5668879
4071412_macro,2.446791,2.311266
2207578_macro,3.047739,2.0771298
2216372_macro,3.172231,2.646008
2206178_macro,2.212877,2.5711498
7037879_macro,1.55696,2.9589167
2206181_macro,3.811049,3.8586426
4124172_macro,2.591362,2.6151395
4022272_macro,4.253488,3.7656457
7106604_macro,3.1914940000000005,2.3064795
2001650_macro,2.989662,3.5573819
2218571_macro,2.785201,3.1415868
7109551_macro,4.366823,4.1982913
2204826_macro,3.3870910000000003,2.8005283
1507744_macro,4.1386780000000005,2.9868734
2102303_macro,4.898716,4.685261
2225295_macro,3.009716,2.2658865
2018208_macro,3.337896,3.9933922
7051205_macro,2.601336,2.3535368
1520354_macro,2.163737,2.2918777
7154368_macro,2.586912,2.8728695
1506052_macro,3.3182,2.7850807
2233707_macro,3.2704000000000004,2.7471483
4024184_macro,2.858946,3.0334764
1505375_macro,2.297656,2.8322644
7111226_macro,5.066872,4.7520685
2217946_macro,4.279125,4.380803
7219316_macro,5.0997379999999986,5.356827
4068596_macro,2.689926,2.7906208
2105154_macro,5.355081,5.076046
7219788_macro,2.486673,2.532701
7111102_macro,3.277334,3.779604
2203342_macro,3.548977,3.618016
2203591_macro,1.946737,1.9268217
4111529_macro,3.603464,3.4260867
4029983_macro,4.782327,3.1498914
1503491_macro,2.857154,2.4048755
2233355_macro,2.802429,3.3216004
4022049_macro,3.58646,3.2312477
4028414_macro,3.332015,2.8558686
7105904_macro,2.94925,3.3635798
7053223_macro,3.4388940000000003,2.36199
1543389_macro,3.446828,3.9599886
4071095_macro,2.477945,2.431942
1505218_macro,3.643482,4.1038003
2008190_macro,2.709753,2.4406867
4030397_macro,3.1644660000000004,2.2445939
2100437_macro,4.203734000000002,3.441774
7053867_macro,2.157082,2.5617137
7053850_macro,1.478999,2.8190951
7213703_macro,3.359455,3.3287323
2222571_macro,4.409594,2.6855783
2205105_macro,4.342959,3.2938397
4506789_macro,1.831154,2.9086614
4513595_macro,4.314638,4.1738176
7151387_macro,2.488479,2.3937263
4068740_macro,2.51651,3.21249
4020443_macro,2.587413,3.2911875
4023683_macro,1.608313,2.5707855
2232700_macro,1.6994900000000002,2.4529462
2201433_macro,3.116398,2.500824
2233483_macro,4.0699260000000015,2.6500907
2201223_macro,5.863569999999998,5.2106643
2240129_macro,2.53998,2.1277409
1515094_macro,3.1663470000000005,3.35549
2240364_macro,2.4226650000000003,2.4724967
4060240_macro,2.077744,2.538559
2200964_macro,3.7701949999999993,3.3918846
2225449_macro,4.795874,4.0391035
4085684_macro,3.651825,3.5180404
1507597_macro,3.326649,3.2692735
4109054_macro,2.550852,2.6166945
4025588_macro,2.392586,3.0707576
2213026_macro,2.2949360000000003,2.4534733
4025922_macro,2.669233,2.3938966
2210653_macro,3.206157,3.2578745
1516089_macro,1.364207,3.1177797
4503826_macro,1.870412,2.1911678
4024969_macro,2.691459,3.4907398
4063344_macro,1.7895139999999998,2.2661285
7212026_macro,4.52304,3.5736494
2203510_macro,1.4669729999999999,3.3764327
7103923_macro,3.269734,3.5684125
2200839_macro,3.918904,3.182314
2202343_macro,3.459143,2.5926292
2012001_macro,5.244545,5.061674
7151724_macro,3.039263,2.5444515
2105152_macro,5.212379,5.331937
7218768_macro,3.187233,2.795173
7151164_macro,3.76664,3.7780516
2233072_macro,3.2270130000000004,2.9442964
8101488_macro,4.5433580000000005,4.7152195
7152743_macro,2.096723,3.0805569
2016114_macro,3.696572,2.6031184
2212165_macro,3.135714,2.712808
2224644_macro,2.002661,2.1254673
2222348_macro,3.236873,2.9635472
4025598_macro,3.5529199999999994,3.3556523
7208275_macro,2.8448610000000003,2.382638
7055600_macro,2.290213,2.4347992
7103044_macro,2.075774,2.8278573
7151577_macro,4.570454,3.966999
7154862_macro,2.934942,2.6147175
2000234_macro,3.287374,3.261088
2105857_macro,3.94285,2.738533
2233971_macro,3.471271,2.620327
2004323_macro,3.5041330000000004,3.7300391
2221544_macro,3.194894,2.154428
7208529_macro,2.920387,2.9389904
4511396_macro,3.754205,3.4519634
1504031_macro,3.449928,3.2816062
4075122_macro,2.088473,2.71142
2239651_macro,3.817391,4.3806686
7220019_macro,3.725747,3.054934
4026146_macro,2.732286,2.7866292
4506064_macro,2.694413,2.0295527
2223126_macro,2.271249,2.9229903
2104841_macro,2.970105,3.913656
4030977_macro,2.48237,3.3943546
7117023_macro,1.279395,2.3476703
4027334_macro,1.947481,2.9101462
1506737_macro,5.3868730000000005,4.333152
1520476_macro,2.899854,2.423305
2226427_macro,1.7144279999999998,2.8777866
4025387_macro,2.109551,2.9428673
2102063_macro,2.994096,2.9186258
7008913_macro,2.9500109999999995,3.2793198
4070877_macro,2.173926,2.7321036
2009176_macro,4.956793,3.656796
4063305_macro,4.217065,3.12758
2105702_macro,2.684765,3.2029667
7207509_macro,0.6032350000000001,1.8194413
2015484_macro,1.3112740000000005,2.1609342
4063169_macro,3.2575699999999994,3.762832
4076924_macro,3.743044,2.6747365
4029277_macro,3.050813,3.2903745
4028905_macro,2.456854,2.04848
4020629_macro,2.494002,3.4295685
4028454_macro,2.6450819999999995,3.0055017
4512517_macro,3.831113,3.1020374
7112158_macro,3.512262,3.1341035
4021642_macro,3.8929,3.3089397
1506702_macro,2.552771,3.1568313
7103731_macro,3.93857,2.976313
2310004_macro,5.145038,5.237256
2224421_macro,2.713972,2.4513931
2226640_macro,3.528996,2.9695888
1508159_macro,3.18739,2.4372752
4021836_macro,3.755106,3.7016559
7015873_macro,4.6388440000000015,4.4764595
2104411_macro,4.287703,3.9228225
4026484_macro,1.945907,2.224134
2102126_macro,3.238625,2.291286
2200562_macro,2.603292,2.4019575
2010885_macro,3.474968,3.4333513
2009451_macro,2.911226,3.40251
1505964_macro,2.529955,3.3011506
4068336_macro,2.697788,2.5866337
2233444_macro,2.211545,2.2795267
2006667_macro,3.149169,2.4883575
7208039_macro,1.984544,2.0121508
2011508_macro,2.474428,2.3035727
4116148_macro,3.184299,2.823843
4067088_macro,2.088309,2.444469
4111071_macro,4.223495,4.7665377
2204602_macro,3.693237,2.652978
2005433_macro,3.3269,3.2622747
2300238_macro,3.58888,3.473116
4503840_macro,1.5797290000000002,4.0932217
7151234_macro,4.088082,3.8927524
7202449_macro,5.482901,5.13083
4123678_macro,2.168873,2.3123205
4031907_macro,4.860239000000001,3.4138188
2004795_macro,4.552587,3.1132808
7100487_macro,2.346177,2.1895082
7201910_macro,3.811659,3.2609396
2237584_macro,3.12029,2.4578261
2241839_macro,2.397238,2.423971
4024157_macro,2.062162,2.9188032
2006011_macro,3.624509,3.9050589
7225630_macro,3.5960050000000003,3.5367687
4023265_macro,3.1677420000000005,2.940885
4506624_macro,0.8733699999999999,2.4339652
4061346_macro,2.661834,2.3092136
1503611_macro,2.777994,2.653899
7152853_macro,4.826633,4.2062454
7223350_macro,2.121318,2.4270508
4511813_macro,1.651141,2.3490036
2213838_macro,2.069025,2.9216676
4501762_macro,2.455954,2.7697535
2208474_macro,3.727664,2.3641899
1543171_macro,2.564049,2.9725604
4021808_macro,4.008475,2.97286
4507040_macro,2.162779,2.4889708
2235036_macro,2.948644,2.3449073
4064276_macro,1.942946,4.025034
4026436_macro,2.737483,3.2138758
2003112_macro,5.154541,5.150823
1506676_macro,2.851795,4.4642687
4030766_macro,3.760426,2.2184782
7200646_macro,3.3587160000000003,3.5556026
2234886_macro,3.160906,2.8673759
2100664_macro,4.66592,4.8022947
4504005_macro,4.1240640000000015,3.1527352
2215984_macro,1.941661,2.2811005
4068196_macro,2.673198,2.9968805
2219119_macro,3.5618760000000003,2.501916
4025410_macro,3.409564,4.771444
2228938_macro,2.4713709999999995,2.7572057
4028899_macro,2.679498,2.345011
4027729_macro,1.287216,2.3675604
4025987_macro,3.636454,3.3398716
2208198_macro,2.793658,2.255341
7052663_macro,5.509475,5.5691175
4505684_macro,2.054542,2.3290124
